品詞,単語,出現回数
名詞,because,3
名詞,思い出補正,3
名詞,オーバードライブ,3
名詞,ゲームシステム,3
名詞,say,3
名詞,文句なし,3
名詞,ゲーム性,3
名詞,4倍,3
名詞,リマスター,3
名詞,ps,3
名詞,緑色,3
名詞,グラフィック,3
名詞,if,3
名詞,100点,3
名詞,ゲーム内,3
名詞,移植,3
名詞,ステータス,3
名詞,実績,3
名詞,コントローラー,3
名詞,速,3
名詞,理不尽,3
名詞,音声,3
名詞,頻度,3
名詞,現代,3
名詞,制,3
名詞,攻略,3
名詞,そのもの,3
名詞,導入,3
名詞,ターン,3
名詞,ゲー,3
名詞,快適,3
名詞,リュック,3
名詞,100%,3
名詞,再生,3
名詞,声優,3
名詞,解放,3
名詞,解決,3
名詞,対策,3
名詞,スキル,3
名詞,放置,3
名詞,動き,3
名詞,主人公,3
名詞,率,3
名詞,以降,3
名詞,何度,3
名詞,時点,3
名詞,運,3
名詞,移動,3
名詞,友人,3
名詞,最強,3
名詞,雰囲気,3
名詞,しょうが,3
名詞,希望,3
名詞,感謝,3
名詞,途中,3
名詞,状態,3
名詞,全て,3
名詞,世界,3
名詞,関係,3
名詞,昔,3
名詞,上,3
名詞,普通,3
名詞,気持ち,3
名詞,troubleshooting,2
名詞,raikiri,2
名詞,patch,2
名詞,final fantasy x,2
名詞,delivered,2
名詞,combat,2
名詞,スピラ,2
名詞,bleach,2
名詞,page,2
名詞,クソミドリ,2
名詞,strike,2
名詞,ui,2
名詞,黒崎一護,2
名詞,without,2
名詞,キマリ,2
名詞,dl,2
名詞,2025年,2
名詞,mad,2
名詞,寺院,2
名詞,ゲーム内容,2
名詞,would,2
名詞,the world,2
名詞,召喚獣,2
名詞,ゲームパッド,2
名詞,great,2
名詞,やり込み要素,2
名詞,they,2
名詞,上向き,2
名詞,when,2
名詞,after,2
名詞,整合性,2
名詞,やり込み,2
名詞,アプリケーション,2
名詞,about,2
名詞,重厚,2
名詞,100時間,2
名詞,素敵だね,2
名詞,ゲームオーバー,2
名詞,アビリティ,2
名詞,as,2
名詞,but,2
名詞,one,2
名詞,エンカウント,2
名詞,note,2
名詞,20年前,2
名詞,撃破,2
名詞,返品,2
名詞,good,2
名詞,適応,2
名詞,多発,2
名詞,心情,2
名詞,主要,2
名詞,論外,2
名詞,謎解き,2
名詞,エンカ,2
名詞,メモリ,2
名詞,チュートリアル,2
名詞,致命,2
名詞,完成度,2
名詞,ダーク,2
名詞,こまめ,2
名詞,通用,2
名詞,ありき,2
名詞,表面,2
名詞,挫折,2
名詞,外部,2
名詞,中盤,2
名詞,これら,2
名詞,増し,2
名詞,訓練,2
名詞,my,2
名詞,ブースト,2
名詞,戦略,2
名詞,即死,2
名詞,冒険,2
名詞,推奨,2
名詞,最適,2
名詞,返金,2
名詞,動作,2
名詞,おと,2
名詞,ダル,2
名詞,20年,2
名詞,究極,2
名詞,インストール,2
名詞,上限,2
名詞,重視,2
名詞,改造,2
名詞,表記,2
名詞,入力,2
名詞,全体的,2
名詞,リアルタイム,2
名詞,序盤,2
名詞,入手,2
名詞,いくつか,2
名詞,出来,2
名詞,票,2
名詞,オリジナル,2
名詞,初見,2
名詞,上げ,2
名詞,余韻,2
名詞,結論,2
名詞,指定,2
名詞,場面,2
名詞,本編,2
名詞,複雑,2
名詞,疑問,2
名詞,前半,2
名詞,不明,2
名詞,信用,2
名詞,ユーザー,2
名詞,純粋,2
名詞,技,2
名詞,企業,2
名詞,使い方,2
名詞,そちら,2
名詞,きっかけ,2
名詞,とんでも,2
名詞,笑い,2
名詞,s,2
名詞,起動,2
名詞,表示,2
名詞,お気に入り,2
名詞,強化,2
名詞,セリフ,2
名詞,一切,2
名詞,単純,2
名詞,3回,2
名詞,販売,2
名詞,以下,2
名詞,十分,2
名詞,文句,2
名詞,事実,2
名詞,原作,2
名詞,一部,2
名詞,ラスト,2
名詞,未来,2
名詞,チェック,2
名詞,開始,2
名詞,回復,2
名詞,攻撃,2
名詞,体力,2
名詞,役,2
名詞,原因,2
名詞,報告,2
名詞,たび,2
名詞,箱,2
名詞,行動,2
名詞,ごと,2
名詞,何回,2
名詞,微妙,2
名詞,2回,2
名詞,好み,2
名詞,サポート,2
名詞,裏,2
名詞,件,2
名詞,過去,2
名詞,30分,2
名詞,程度,2
名詞,基本,2
名詞,姿,2
名詞,おかげ,2
名詞,対応,2
名詞,存在,2
名詞,タイミング,2
名詞,涙,2
名詞,皆さん,2
名詞,毎回,2
名詞,可能,2
名詞,理由,2
名詞,正直,2
名詞,あたり,2
名詞,嫌い,2
名詞,周り,2
名詞,こっち,2
名詞,…。,2
名詞,綺麗,2
名詞,どっち,2
名詞,お金,2
名詞,大事,2
名詞,めちゃくちゃ,2
名詞,大好き,2
名詞,声,2
名詞,😓,1
名詞,異体,1
名詞,旅の終わり,1
名詞,大企業病,1
名詞,光河,1
名詞,下振れ,1
名詞,上振れ,1
名詞,・ムービーゲー,1
名詞,ワープスフィア,1
名詞,ルカゴワーズ,1
名詞,ユウナレスカ,1
名詞,ヤドノキ,1
名詞,プリレンダリング,1
名詞,ブラスカ・ジェクト・アーロン,1
名詞,フルhd,1
名詞,ドウチテ,1
名詞,デアリヒター,1
名詞,セーブスフィア,1
名詞,スフィアシステム,1
名詞,グアドサラム,1
名詞,インディーゲー,1
名詞,びにくさががきつすぎる,1
名詞,−2,1
名詞,vram,1
名詞,voiced,1
名詞,urn,1
名詞,sream,1
名詞,satisfying,1
名詞,reminiscent,1
名詞,remake,1
名詞,relate,1
名詞,ps2ゲーム,1
名詞,playtime,1
名詞,places,1
名詞,nalysis,1
名詞,misses,1
名詞,knowing,1
名詞,jrpg,1
名詞,incredibly,1
名詞,incredible,1
名詞,handled,1
名詞,fully,1
名詞,frustrating,1
名詞,frustrated,1
名詞,forced,1
名詞,final fantasy 10,1
名詞,filled,1
名詞,ffx-2,1
名詞,ff10-2,1
名詞,embarrassment,1
名詞,delivering,1
名詞,consideration,1
名詞,atb,1
名詞,24年越し,1
名詞,ビサイド,1
名詞,confused,1
名詞,cant,1
名詞,54時間,1
名詞,音mad,1
名詞,terrible,1
名詞,plot,1
名詞,international,1
名詞,dual,1
名詞,careful,1
名詞,2gb,1
名詞,ブリッツボール,1
名詞,gpu,1
名詞,ff6,1
名詞,ff12,1
名詞,craft,1
名詞,ラストミッション,1
名詞,especially,1
名詞,ff13,1
名詞,beautiful world,1
名詞,based,1
名詞,動作環境,1
名詞,middle,1
名詞,後述,1
名詞,this game,1
名詞,プレイキャラ,1
名詞,npc,1
名詞,gets,1
名詞,吉田氏,1
名詞,ff7,1
名詞,飛空艇,1
名詞,path,1
名詞,junior,1
名詞,high school,1
名詞,アルティマニア,1
名詞,probably,1
名詞,f3,1
名詞,dont,1
名詞,フルリメイク,1
名詞,anymore,1
名詞,隠しボス,1
名詞,cg,1
名詞,24年前,1
名詞,ダイアログ,1
名詞,松本まりか,1
名詞,情感,1
名詞,叙事詩,1
名詞,タスクバー,1
名詞,mark,1
名詞,almost,1
名詞,あんぐり,1
名詞,フルスクリーン,1
名詞,edit,1
名詞,恨みつらみ,1
名詞,漂着,1
名詞,トライアンドエラー,1
名詞,k4,1
名詞,対症療法,1
名詞,these,1
名詞,does,1
名詞,緑化,1
名詞,oc,1
名詞,叙情,1
名詞,read,1
名詞,hd,1
名詞,its,1
名詞,dd,1
名詞,引っ掛かり,1
名詞,超ド級,1
名詞,sense,1
名詞,anything,1
名詞,スクウェア,1
名詞,through,1
名詞,シーモア,1
名詞,ラップトップ,1
名詞,金字塔,1
名詞,ヘイスト,1
名詞,the best,1
名詞,200時間,1
名詞,and a,1
名詞,路線変更,1
名詞,アルベド,1
名詞,understand,1
名詞,後年,1
名詞,マウスカーソル,1
名詞,far,1
名詞,オープニング映像,1
名詞,キャラ変,1
名詞,nothing,1
名詞,60時間,1
名詞,place,1
名詞,could,1
名詞,myself,1
名詞,200点,1
名詞,凋落,1
名詞,f1,1
名詞,favorite,1
名詞,遷移,1
名詞,with t,1
名詞,where,1
名詞,better,1
名詞,old,1
名詞,残響,1
名詞,バックボーン,1
名詞,ストーリ,1
名詞,crazy,1
名詞,水の泡,1
名詞,右クリック,1
名詞,必中,1
名詞,平原,1
名詞,レンダリング,1
名詞,デビュー作,1
名詞,このままずっと,1
名詞,psp,1
名詞,サウンドトラック,1
名詞,4g,1
名詞,os,1
名詞,勧め,1
名詞,と長,1
名詞,整地,1
名詞,成功体験,1
名詞,give,1
名詞,戦闘曲,1
名詞,最適化,1
名詞,クリエイト,1
名詞,hope,1
名詞,death,1
名詞,book,1
名詞,前述,1
名詞,how,1
名詞,運試し,1
名詞,ゲームバランス,1
名詞,神作,1
名詞,sh,1
名詞,個人の感想,1
名詞,2000年代,1
名詞,両刀,1
名詞,何分,1
名詞,エネミー,1
名詞,ひどく,1
名詞,処理落ち,1
名詞,升,1
名詞,十字,1
名詞,every,1
名詞,フラストレーション,1
名詞,ブリッツ,1
名詞,主軸,1
名詞,異界,1
名詞,資質,1
名詞,加筆,1
名詞,歩み,1
名詞,手放し,1
名詞,互換性,1
名詞,差異,1
名詞,再戦,1
名詞,現代人,1
名詞,イタ,1
名詞,game,1
名詞,life,1
名詞,微塵も,1
名詞,プレイス,1
名詞,play,1
名詞,980円,1
名詞,調和,1
名詞,割愛,1
名詞,way,1
名詞,総合的,1
名詞,25年,1
名詞,散見,1
名詞,最高傑作,1
名詞,見殺し,1
名詞,既出,1
名詞,days,1
名詞,ひとりひとり,1
名詞,同梱,1
名詞,よっぽど,1
名詞,有志,1
名詞,start,1
名詞,アップグレード,1
名詞,攻略本,1
名詞,無問題,1
名詞,ポリゴン,1
名詞,集大成,1
名詞,美麗,1
名詞,only,1
名詞,個人の感想です,1
名詞,チューニング,1
名詞,ザコ,1
名詞,don,1
名詞,チョコボ,1
名詞,want,1
名詞,画期的,1
名詞,総括,1
名詞,技術力,1
名詞,キャラ設定,1
名詞,再インストール,1
名詞,固有,1
名詞,クリーチャー,1
名詞,7歳,1
名詞,良作,1
名詞,窮屈,1
名詞,殿堂入り,1
名詞,cs,1
名詞,命中,1
名詞,シャットダウン,1
名詞,兼ね合い,1
名詞,was,1
名詞,戦闘中,1
名詞,爽快感,1
名詞,問題点,1
名詞,憤怒,1
名詞,細か,1
名詞,ーーーーーーーーーーーー,1
名詞,20時間,1
名詞,網羅,1
名詞,凶悪,1
名詞,ルールー,1
名詞,演技力,1
名詞,さくさく,1
名詞,史上最高,1
名詞,制約,1
名詞,軌跡,1
名詞,事実上,1
名詞,平凡,1
名詞,らしくない,1
名詞,操作性,1
名詞,流用,1
名詞,仲間たち,1
名詞,焦点,1
名詞,一貫,1
名詞,戦前,1
名詞,替わり,1
名詞,ai,1
名詞,マヂ,1
名詞,シド,1
名詞,メンバー全員,1
名詞,チンポ,1
名詞,衰退,1
名詞,can,1
名詞,タイル,1
名詞,良好,1
名詞,本文,1
名詞,積み重ね,1
名詞,無理やり,1
名詞,やりがい,1
名詞,プロコン,1
名詞,引け,1
名詞,一石二鳥,1
名詞,like,1
名詞,良い奴,1
名詞,共存,1
名詞,クライアント,1
名詞,大切さ,1
名詞,解像度,1
名詞,傑作,1
名詞,マシマシ,1
名詞,ぎみ,1
名詞,非公式,1
名詞,グッド,1
名詞,クイック,1
名詞,万人,1
名詞,cc,1
名詞,なんだかなぁ,1
名詞,all,1
名詞,1か月,1
名詞,都度,1
名詞,自社,1
名詞,魔物,1
名詞,極限,1
名詞,カメラワーク,1
名詞,90分,1
名詞,下記,1
名詞,鮮やか,1
名詞,健在,1
名詞,一筋,1
名詞,並行,1
名詞,2割,1
名詞,出没,1
名詞,ps3,1
名詞,模索,1
名詞,自己責任,1
名詞,見直し,1
名詞,ありがたみ,1
名詞,be,1
名詞,各地,1
名詞,伝統,1
名詞,重み,1
名詞,コンプリート,1
名詞,緊張感,1
名詞,デスクトップ,1
名詞,達成感,1
名詞,必殺技,1
名詞,ツリー,1
名詞,苦行,1
名詞,史上,1
名詞,コミュニティ,1
名詞,落とし,1
名詞,欠点,1
名詞,ディスプレイ,1
名詞,同居,1
名詞,全面,1
名詞,恩恵,1
名詞,語尾,1
名詞,数々,1
名詞,無理ゲー,1
名詞,愛着,1
名詞,難点,1
名詞,ロク,1
名詞,ピュア,1
名詞,サウンド,1
名詞,台無し,1
名詞,一人一人,1
名詞,アングル,1
名詞,各種,1
名詞,近年,1
名詞,適正,1
名詞,挙動,1
名詞,フィールド,1
名詞,ひたすらに,1
名詞,搭載,1
名詞,芯,1
名詞,容赦,1
名詞,とおり,1
名詞,根本,1
名詞,精進,1
名詞,事案,1
名詞,終,1
名詞,少なめ,1
名詞,多,1
名詞,with,1
名詞,フォルダ,1
名詞,改,1
名詞,テキスト,1
名詞,ミックス,1
名詞,クリック,1
名詞,始末,1
名詞,シュート,1
名詞,誘導,1
名詞,ダンジョン,1
名詞,実施,1
名詞,劣化,1
名詞,上記,1
名詞,既存,1
名詞,切り替え,1
名詞,正常,1
名詞,再会,1
名詞,ゲーマー,1
名詞,支障,1
名詞,リスペクト,1
名詞,元ネタ,1
名詞,親切,1
名詞,失,1
名詞,不器用,1
名詞,苦戦,1
名詞,ーーーーーーーー,1
名詞,周,1
名詞,具体的,1
名詞,できるかな,1
名詞,半ば,1
名詞,ボリューム,1
名詞,探索,1
名詞,テンポ,1
名詞,満点,1
名詞,極端,1
名詞,クソゲー,1
名詞,自力,1
名詞,シン,1
名詞,反映,1
名詞,遊,1
名詞,肝心,1
名詞,お勧め,1
名詞,犠牲,1
名詞,立ち,1
名詞,豊富,1
名詞,同人,1
名詞,回り,1
名詞,事態,1
名詞,終盤,1
名詞,評判,1
名詞,2点,1
名詞,巨大,1
名詞,コントロール,1
名詞,まとめ,1
名詞,真実,1
名詞,差別,1
名詞,女優,1
名詞,おススメ,1
名詞,r,1
名詞,ロード,1
名詞,オブ,1
名詞,想定,1
名詞,vita,1
名詞,取得,1
名詞,幻,1
名詞,EXILE,1
名詞,スペック,1
名詞,記載,1
名詞,大半,1
名詞,当初,1
名詞,pc,1
名詞,意図,1
名詞,通過,1
名詞,エモい,1
名詞,独特,1
名詞,要求,1
名詞,モヤモヤ,1
名詞,両手,1
名詞,世界一,1
名詞,アクション,1
名詞,切り,1
名詞,進行,1
名詞,別れ,1
名詞,スコア,1
名詞,救い,1
名詞,ろう,1
名詞,リメイク,1
名詞,半額,1
名詞,あれだけ,1
名詞,ストレート,1
名詞,製品,1
名詞,ニキ,1
名詞,同様,1
名詞,順,1
名詞,視点,1
名詞,集め,1
名詞,画質,1
名詞,ループ,1
名詞,先程,1
名詞,不可,1
名詞,のち,1
名詞,マップ,1
名詞,抵抗,1
名詞,判定,1
名詞,察し,1
名詞,親子,1
名詞,ドラクエ,1
名詞,一本,1
名詞,込み,1
名詞,様々,1
名詞,アプデ,1
名詞,絆,1
名詞,逆転,1
名詞,なんとかなる,1
名詞,is,1
名詞,新人,1
名詞,とも,1
名詞,switch,1
名詞,コンプ,1
名詞,指摘,1
名詞,パフォーマンス,1
名詞,t,1
名詞,始まり,1
名詞,キーボード,1
名詞,個性,1
名詞,考え方,1
名詞,幅,1
名詞,マッチ,1
名詞,男女,1
名詞,継続,1
名詞,突破,1
名詞,パーティ,1
名詞,結構,1
名詞,ワード,1
名詞,不安定,1
名詞,新鮮,1
名詞,召喚,1
名詞,お陰,1
名詞,声優さん,1
名詞,強制,1
名詞,解消,1
名詞,アレンジ,1
名詞,片手,1
名詞,いつまでも,1
名詞,解除,1
名詞,級,1
名詞,ダウンロード,1
名詞,報酬,1
名詞,クール,1
名詞,クオリティ,1
名詞,レイヤー,1
名詞,兄貴,1
名詞,直後,1
名詞,はじめ,1
名詞,立場,1
名詞,前提,1
名詞,バージョン,1
名詞,回避,1
名詞,回答,1
名詞,解説,1
名詞,ようやく,1
名詞,もんじゃ,1
名詞,世間,1
名詞,マルチ,1
名詞,共,1
名詞,相性,1
名詞,20分,1
名詞,遭遇,1
名詞,戦争,1
名詞,被害,1
名詞,ルート,1
名詞,自慢,1
名詞,直前,1
名詞,たい,1
名詞,アウト,1
名詞,ころ,1
名詞,背景,1
名詞,ペース,1
名詞,所持,1
名詞,キー,1
名詞,新た,1
名詞,演技,1
名詞,番号,1
名詞,カット,1
名詞,ツボ,1
名詞,バッグ,1
名詞,これだけ,1
名詞,多く,1
名詞,ソシャゲ,1
名詞,バック,1
名詞,ネタバレ,1
名詞,-1,1
名詞,12月,1
名詞,批判,1
名詞,号泣,1
名詞,視聴,1
名詞,当方,1
名詞,キス,1
名詞,おい,1
名詞,ひとり,1
名詞,スクショ,1
名詞,衝撃,1
名詞,自身,1
名詞,向け,1
名詞,ベース,1
名詞,その他,1
名詞,サブ,1
名詞,冷静,1
名詞,発見,1
名詞,編,1
名詞,雷,1
名詞,価値,1
名詞,唯一,1
名詞,唐突,1
名詞,永遠,1
名詞,2回目,1
名詞,選択,1
名詞,詳細,1
名詞,かなり,1
名詞,勇気,1
名詞,覚悟,1
名詞,回収,1
名詞,ソフト,1
名詞,駄目,1
名詞,異常,1
名詞,実感,1
名詞,幸い,1
名詞,不足,1
名詞,実装,1
名詞,ページ,1
名詞,判断,1
名詞,目的,1
名詞,把握,1
名詞,通常,1
名詞,条件,1
名詞,クソ,1
名詞,ワールド,1
名詞,全体,1
名詞,若干,1
名詞,ゲット,1
名詞,初,1
名詞,初心者,1
名詞,成功,1
名詞,無視,1
名詞,認識,1
名詞,決定,1
名詞,絶望,1
名詞,背中,1
名詞,集中,1
名詞,整理,1
名詞,サイト,1
名詞,周回,1
名詞,使用,1
名詞,痛み,1
名詞,関連,1
名詞,表現,1
名詞,参考,1
名詞,ほか,1
名詞,最終,1
名詞,なんとか,1
名詞,考え,1
名詞,or,1
名詞,利用,1
名詞,出演,1
名詞,待機,1
名詞,旅,1
名詞,一言,1
名詞,ピンク,1
名詞,有名,1
名詞,便利,1
名詞,がち,1
名詞,学生,1
名詞,だらけ,1
名詞,天才,1
名詞,完璧,1
名詞,優勝,1
名詞,YouTube,1
名詞,あまり,1
名詞,面倒,1
名詞,完成,1
名詞,無し,1
名詞,主,1
名詞,意見,1
名詞,方々,1
名詞,光,1
名詞,納得,1
名詞,データ,1
名詞,良さ,1
名詞,定価,1
名詞,それぞれ,1
名詞,ケース,1
名詞,性格,1
名詞,ps4,1
名詞,緊張,1
名詞,死,1
名詞,なんだろう,1
名詞,辺り,1
名詞,連続,1
名詞,ライン,1
名詞,海外,1
名詞,現在,1
名詞,好きな人,1
名詞,迷惑,1
名詞,個人,1
名詞,確実,1
名詞,自信,1
名詞,弟,1
名詞,意識,1
名詞,その後,1
名詞,用意,1
名詞,卒業,1
名詞,カメラ,1
名詞,仲間,1
名詞,感覚,1
名詞,確定,1
名詞,限り,1
名詞,耳,1
名詞,半分,1
名詞,下手,1
名詞,無駄,1
名詞,リアル,1
名詞,安定,1
名詞,カッコ,1
名詞,選手,1
名詞,やる気,1
名詞,本気,1
名詞,黒,1
名詞,1時間,1
名詞,追加,1
名詞,どちら,1
名詞,機会,1
名詞,ガチ,1
名詞,遊び,1
名詞,ぶり,1
名詞,我慢,1
名詞,枠,1
名詞,想像,1
名詞,大人,1
名詞,アイコン,1
名詞,不安,1
名詞,急,1
名詞,内容,1
名詞,側,1
名詞,愛,1
名詞,興味,1
名詞,記憶,1
名詞,可能性,1
名詞,瞬間,1
名詞,余裕,1
名詞,普段,1
名詞,無事,1
名詞,検索,1
名詞,反応,1
名詞,苦手,1
名詞,タイプ,1
名詞,下,1
名詞,是非,1
名詞,逆,1
名詞,情報,1
名詞,気分,1
名詞,仕方,1
名詞,人生,1
名詞,さっき,1
名詞,かな,1
名詞,夏,1
名詞,会社,1
名詞,久々,1
名詞,相手,1
名詞,夢,1
名詞,マジで,1
名詞,嫌,1
名詞,確か,1
名詞,結局,1
名詞,はず,1
名詞,素敵,1
名詞,君,1
名詞,大変,1
名詞,せい,1
名詞,いつ,1
名詞,予定,1
名詞,今回,1
名詞,誰か,1
名詞,しよう,1
名詞,全部,1
名詞,頭,1
名詞,仕事,1
名詞,最近,1
名詞,ω,1
名詞,w,1
名詞,笑,1
名詞,ー,1
動詞,できる,56
動詞,思う,36
動詞,楽しめる,18
動詞,すぎる,16
動詞,落ちる,14
動詞,言う,13
動詞,遊ぶ,12
動詞,感じる,12
動詞,しまう,9
動詞,知る,8
動詞,買う,8
動詞,残る,6
動詞,おく,6
動詞,楽しむ,6
動詞,しれる,6
動詞,泣く,6
動詞,わかる,6
動詞,当てる,5
動詞,見れる,5
動詞,見える,5
動詞,入れる,5
動詞,使う,5
動詞,くださる,5
動詞,くれる,5
動詞,勧める,4
動詞,含める,4
動詞,進む,4
動詞,流れる,4
動詞,言える,4
動詞,取る,4
動詞,書く,4
動詞,おる,4
動詞,考える,4
動詞,入る,4
動詞,終わる,4
動詞,いく,4
動詞,あてる,3
動詞,込む,3
動詞,遊べる,3
動詞,与える,3
動詞,こむ,3
動詞,倒す,3
動詞,試す,3
動詞,進める,3
動詞,思える,3
動詞,切る,3
動詞,負ける,3
動詞,使える,3
動詞,続ける,3
動詞,思い出す,3
動詞,生きる,3
動詞,かかる,3
動詞,過ぎる,3
動詞,行ける,3
動詞,出る,3
動詞,行く,3
動詞,見る,3
動詞,瞑る,2
動詞,上回る,2
動詞,呆れる,2
動詞,はやる,2
動詞,こだわる,2
動詞,浸る,2
動詞,受け入れる,2
動詞,至る,2
動詞,あり,2
動詞,眺める,2
動詞,戻す,2
動詞,祈る,2
動詞,触れる,2
動詞,助かる,2
動詞,溜まる,2
動詞,無くなる,2
動詞,直す,2
動詞,たつ,2
動詞,だす,2
動詞,慣れる,2
動詞,諦める,2
動詞,がる,2
動詞,なくなる,2
動詞,ハマる,2
動詞,見せる,2
動詞,動く,2
動詞,止まる,2
動詞,覚える,2
動詞,聴く,2
動詞,始める,2
動詞,変わる,2
動詞,いける,2
動詞,持つ,2
動詞,聞く,2
動詞,呆れ返る,1
動詞,なじめる,1
動詞,織りなす,1
動詞,祭り上げる,1
動詞,取り逃す,1
動詞,色あせる,1
動詞,うかがえる,1
動詞,絶する,1
動詞,度重なる,1
動詞,差し引く,1
動詞,彩る,1
動詞,覆す,1
動詞,問いかける,1
動詞,拒む,1
動詞,入れ直す,1
動詞,差し込む,1
動詞,投げ捨てる,1
動詞,揺さぶる,1
動詞,繰り出す,1
動詞,試みる,1
動詞,図る,1
動詞,削ぐ,1
動詞,たる,1
動詞,こめる,1
動詞,明かす,1
動詞,占める,1
動詞,劣る,1
動詞,告げる,1
動詞,のめる,1
動詞,設ける,1
動詞,聞かす,1
動詞,揉める,1
動詞,覆う,1
動詞,味わえる,1
動詞,述べる,1
動詞,やらす,1
動詞,飛べる,1
動詞,透ける,1
動詞,差す,1
動詞,初める,1
動詞,微笑む,1
動詞,折る,1
動詞,やり直す,1
動詞,浸かる,1
動詞,ためる,1
動詞,挙げる,1
動詞,渡る,1
動詞,つながる,1
動詞,挑む,1
動詞,おっしゃる,1
動詞,なおす,1
動詞,直る,1
動詞,倒せる,1
動詞,保つ,1
動詞,掘る,1
動詞,あたる,1
動詞,化す,1
動詞,切り替える,1
動詞,届ける,1
動詞,乗り越える,1
動詞,満たす,1
動詞,思い出せる,1
動詞,背負う,1
動詞,持てる,1
動詞,備える,1
動詞,落ち込む,1
動詞,選べる,1
動詞,疑う,1
動詞,みえる,1
動詞,はまる,1
動詞,目立つ,1
動詞,重ねる,1
動詞,追いつく,1
動詞,挟む,1
動詞,腐る,1
動詞,謝る,1
動詞,巻く,1
動詞,含む,1
動詞,救う,1
動詞,動かす,1
動詞,かむ,1
動詞,終える,1
動詞,避ける,1
動詞,騒ぐ,1
動詞,抱える,1
動詞,映る,1
動詞,追う,1
動詞,繰り返す,1
動詞,起こる,1
動詞,笑える,1
動詞,壊す,1
動詞,隠す,1
動詞,飛ばす,1
動詞,出会う,1
動詞,育てる,1
動詞,きる,1
動詞,降りる,1
動詞,増やす,1
動詞,戦う,1
動詞,比べる,1
動詞,残す,1
動詞,抜く,1
動詞,たまる,1
動詞,迎える,1
動詞,かなう,1
動詞,払う,1
動詞,触る,1
動詞,語る,1
動詞,限る,1
動詞,生まれる,1
動詞,超える,1
動詞,抜ける,1
動詞,押す,1
動詞,わく,1
動詞,いたす,1
動詞,させる,1
動詞,いただける,1
動詞,治る,1
